id,src,tags,svgPath,filename,length,composition,startTime,endTime,setPath
,"/Clips/BARTOK MOV 2 v2_[SLD, UL]_[4,26,329]_[4,30,579] [2021-10-05 202113].wav","SLD,T,BARTOK,UL,TONE,MIX,UL","M0, 21C91.512,19.166666666666668 457.55999999999995,15.166666666666666 549.072,10C640.584,4.833333333333333 640.584,-4.833333333333333 549.072,-10C457.55999999999995,-15.166666666666666 91.512,-26.166666666666668 0,-21C-91.512,-15.833333333333334 0,21 0,21C0,28 0,21 0,21","BARTOK MOV 2 v2_[SLD, UL]_[4,26,329]_[4,30,579] [2021-10-05 202113].wav",4.250022675736961,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 2 v2_[ST, HR]_[1,33,92]_[1,33,579] [2021-10-05 202106].wav","T,BARTOK,ST,TONE,UL,HR","M0, 12C7.928,14.5 34.35466666666667,27 47.568,27C60.78133333333333,27 63.42400000000001,14.5 79.28,12C95.13600000000001,9.5 132.13333333333333,16 142.704,12C153.2746666666667,8 153.2746666666667,-8 142.704,-12C132.13333333333333,-16 95.13600000000001,-9.5 79.28,-12C63.424,-14.5 55.496,-24.833333333333332 47.568,-27C39.64000000000001,-29.166666666666668 39.64000000000001,-27.5 31.712000000000003,-25C23.784000000000002,-22.5 5.285333333333334,-18.166666666666668 0,-12C-5.285333333333334,-5.833333333333333 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 2 v2_[ST, HR]_[1,33,92]_[1,33,579] [2021-10-05 202106].wav",0.48732426303854876,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 2 v2_[ST, MR]_[0,28,720]_[0,29,79] [2021-10-05 202104].wav","T,BARTOK,ST,TONE,MR,UL","M0, 11C2.3866666666666667,11.166666666666666 9.546666666666667,10.166666666666666 14.32,12C19.093333333333334,13.833333333333334 9.546666666666667,22.166666666666668 28.64,22C47.73333333333333,21.833333333333332 112.17333333333333,16.5 128.88,11C145.58666666666667,5.5 145.58666666666667,-5.5 128.88,-11C112.17333333333333,-16.5 47.73333333333334,-21.833333333333332 28.64,-22C9.546666666666669,-22.166666666666668 19.093333333333334,-13.833333333333334 14.32,-12C9.546666666666667,-10.166666666666666 2.3866666666666667,-14.833333333333334 0,-11C-2.3866666666666667,-7.166666666666667 0,11 0,11C0,14.666666666666666 0,11 0,11","BARTOK MOV 2 v2_[ST, MR]_[0,28,720]_[0,29,79] [2021-10-05 202104].wav",0.3593877551020408,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 2 v2_[UL, D, HR]_[3,13,126]_[3,14,267] [2021-10-05 202111].wav","T,BARTOK,TONE,D,UL,HR","M0, 12C7.898666666666666,14.833333333333334 35.544,29.166666666666668 47.391999999999996,29C59.23999999999999,28.833333333333332 59.23999999999999,11.5 71.088,11C82.93599999999999,10.5 106.63199999999999,23.333333333333332 118.47999999999999,26C130.32799999999997,28.666666666666668 130.328,28.666666666666668 142.176,27C154.02399999999997,25.333333333333332 177.72,16.166666666666668 189.56799999999998,16C201.41599999999997,15.833333333333334 209.31466666666665,33 213.26399999999998,26C217.21333333333328,19 217.21333333333328,-19 213.26399999999998,-26C209.31466666666665,-33 201.41599999999997,-15.833333333333334 189.56799999999998,-16C177.72,-16.166666666666668 154.02399999999997,-25.333333333333332 142.176,-27C130.328,-28.666666666666668 130.32799999999997,-28.666666666666668 118.47999999999999,-26C106.63199999999999,-23.333333333333332 82.93599999999999,-10.5 71.088,-11C59.24,-11.5 59.23999999999999,-28.833333333333332 47.391999999999996,-29C35.544,-29.166666666666668 7.898666666666666,-18.833333333333332 0,-12C-7.898666666666666,-5.166666666666667 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 2 v2_[UL, D, HR]_[3,13,126]_[3,14,267] [2021-10-05 202111].wav",1.1406349206349207,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 2 v2_[UL, D, MIX, FL, R]_[3,52,665]_[3,57,235] [2021-10-05 202113].wav","T,MIX,BARTOK,TONE,D,FL,UL,R","M0, 16C10.808,18 43.23199999999999,25.833333333333332 64.848,28C86.464,30.166666666666668 108.07999999999998,30.833333333333332 129.696,29C151.31199999999998,27.166666666666668 172.928,16.833333333333332 194.544,17C216.16000000000005,17.166666666666668 237.77599999999998,27.333333333333332 259.392,30C281.008,32.666666666666664 291.816,35.166666666666664 324.24,33C356.664,30.833333333333332 410.70399999999995,18.166666666666668 453.936,17C497.16800000000006,15.833333333333334 562.0160000000001,33.166666666666664 583.6320000000001,26C605.248,18.833333333333332 605.248,-18.833333333333332 583.6320000000001,-26C562.0160000000001,-33.166666666666664 497.16799999999995,-15.833333333333334 453.936,-17C410.704,-18.166666666666668 356.66400000000004,-30.833333333333332 324.24,-33C291.81600000000003,-35.166666666666664 281.008,-32.666666666666664 259.392,-30C237.77599999999998,-27.333333333333332 216.16000000000005,-17.166666666666668 194.544,-17C172.928,-16.833333333333332 151.31199999999998,-27.166666666666668 129.696,-29C108.07999999999998,-30.833333333333332 86.464,-30.166666666666668 64.848,-28C43.23199999999999,-25.833333333333332 10.808,-23.333333333333332 0,-16C-10.808,-8.666666666666666 0,16 0,16C0,21.333333333333332 0,16 0,16","BARTOK MOV 2 v2_[UL, D, MIX, FL, R]_[3,52,665]_[3,57,235] [2021-10-05 202113].wav",4.570340136054422,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 2 v2_[UL, MIX, D, FL]_[1,50,329]_[1,51,677] [2021-10-05 202107].wav","T,MIX,BARTOK,TONE,D,FL,UL","M0, 17C4.365333333333333,17.833333333333332 -4.3653333333333295,22.5 26.191999999999997,22C56.74933333333333,21.5 152.78666666666666,13.833333333333334 183.34399999999997,14C213.90133333333333,14.166666666666666 200.80533333333332,22.833333333333332 209.53599999999997,23C218.26666666666665,23.166666666666668 231.36266666666666,21.333333333333332 235.72799999999998,15C240.09333333333333,8.666666666666666 240.09333333333333,-8.666666666666666 235.72799999999998,-15C231.36266666666666,-21.333333333333332 218.26666666666665,-23.166666666666668 209.53599999999997,-23C200.80533333333332,-22.833333333333332 213.90133333333333,-14.166666666666666 183.34399999999997,-14C152.78666666666666,-13.833333333333334 56.74933333333333,-21.5 26.191999999999997,-22C-4.3653333333333295,-22.5 4.365333333333333,-23.5 0,-17C-4.365333333333333,-10.5 0,17 0,17C0,22.666666666666668 0,17 0,17","BARTOK MOV 2 v2_[UL, MIX, D, FL]_[1,50,329]_[1,51,677] [2021-10-05 202107].wav",1.3476870748299319,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 2 v2_[UL, MIX, FL, D]_[1,15,142]_[1,16,829] [2021-10-05 202105].wav","T,MIX,BARTOK,TONE,D,FL,UL","M0, 12C5.042666666666666,13.166666666666666 -15.128000000000005,18.833333333333332 30.256,19C75.64,19.166666666666668 231.96266666666668,18.333333333333332 272.30400000000003,13C312.6453333333333,7.666666666666667 312.6453333333333,-7.666666666666667 272.30400000000003,-13C231.96266666666668,-18.333333333333332 75.64,-19.166666666666668 30.256,-19C-15.128000000000005,-18.833333333333332 5.042666666666666,-17.166666666666668 0,-12C-5.042666666666666,-6.833333333333333 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 2 v2_[UL, MIX, FL, D]_[1,15,142]_[1,16,829] [2021-10-05 202105].wav",1.6875056689342403,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 2 v2_[UL, P, D, MIX]_[2,59,468]_[3,1,454] [2021-10-05 202110].wav","T,MIX,BARTOK,TONE,D,P,UL","M0, 20C11.28,18.666666666666668 16.919999999999987,13.333333333333334 67.67999999999999,12C118.43999999999998,10.666666666666666 265.08000000000004,16 304.56,12C344.04,8 344.04,-8 304.56,-12C265.08000000000004,-16 118.43999999999998,-10.666666666666666 67.67999999999999,-12C16.919999999999987,-13.333333333333334 11.28,-25.333333333333332 0,-20C-11.28,-14.666666666666666 0,20 0,20C0,26.666666666666668 0,20 0,20","BARTOK MOV 2 v2_[UL, P, D, MIX]_[2,59,468]_[3,1,454] [2021-10-05 202110].wav",1.9863492063492063,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[4L, M, S, T, MR]_[3,3,24]_[3,6,586] [2021-10-05 195930].wav","T,BARTOK,TONE,T,4L,MR,M,UL,S","M0, 12C8.792,13.333333333333334 8.792000000000002,18.833333333333332 52.752,20C96.71199999999999,21.166666666666668 219.79999999999998,20.666666666666668 263.76,19C307.71999999999997,17.333333333333332 281.34400000000005,11.166666666666666 316.512,10C351.68,8.833333333333334 448.392,15.666666666666666 474.768,12C501.14399999999995,8.333333333333334 501.14399999999995,-8.333333333333334 474.768,-12C448.392,-15.666666666666666 351.68,-8.833333333333334 316.512,-10C281.344,-11.166666666666666 307.71999999999997,-17.333333333333332 263.76,-19C219.79999999999998,-20.666666666666668 96.71199999999999,-21.166666666666668 52.752,-20C8.792000000000002,-18.833333333333332 8.792,-17.333333333333332 0,-12C-8.792,-6.666666666666667 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 3 v2_[4L, M, S, T, MR]_[3,3,24]_[3,6,586] [2021-10-05 195930].wav",3.562517006802721,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[4L, MIX, S, T]_[6,36,774]_[6,39,680] [2021-10-05 195931].wav","T,MIX,BARTOK,TONE,T,4L,UL,S","M0, 14C67.32000000000001,14.166666666666666 336.59999999999997,19.833333333333332 403.92,15C471.24,10.166666666666666 471.24,-10.166666666666666 403.92,-15C336.59999999999997,-19.833333333333332 67.32000000000001,-18.833333333333332 0,-14C-67.32000000000001,-9.166666666666666 0,14 0,14C0,18.666666666666668 0,14 0,14","BARTOK MOV 3 v2_[4L, MIX, S, T]_[6,36,774]_[6,39,680] [2021-10-05 195931].wav",2.906281179138322,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[4L, S, E, T, M, MR]_[2,56,274]_[2,59,524] [2021-10-05 195930].wav","T,BARTOK,TONE,E,T,4L,MR,M,UL,S","M0, 12C65.34400000000001,12 318.55199999999996,10.833333333333334 392.064,12C465.576,13.166666666666666 432.90399999999994,24.166666666666668 441.072,19C449.24,13.833333333333334 449.24,-13.833333333333334 441.072,-19C432.90399999999994,-24.166666666666668 465.576,-13.166666666666666 392.064,-12C318.55199999999996,-10.833333333333334 65.34400000000001,-16 0,-12C-65.34400000000001,-8 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 3 v2_[4L, S, E, T, M, MR]_[2,56,274]_[2,59,524] [2021-10-05 195930].wav",3.2500226757369615,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[HR, 4L, S, MR, E]_[6,7,774]_[6,10,524] [2021-10-05 195931].wav","T,BARTOK,TONE,HR,4L,E,MR,UL,S","M0, 11C64.53599999999999,10.833333333333334 322.68,13.5 387.21599999999995,10C451.75199999999995,6.5 451.75199999999995,-6.5 387.21599999999995,-10C322.68,-13.5 64.53599999999999,-14.5 0,-11C-64.53599999999999,-7.5 0,11 0,11C0,14.666666666666666 0,11 0,11","BARTOK MOV 3 v2_[HR, 4L, S, MR, E]_[6,7,774]_[6,10,524] [2021-10-05 195931].wav",2.7500226757369615,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[HR, E, UL, M, S, T]_[1,16,274]_[1,24,274] [2021-10-05 195927].wav","T,BARTOK,UL,TONE,HR,E,T,M,UL,S","M0, 12C159.048,11.833333333333334 795.2400000000001,14.833333333333334 954.288,11C1113.336,7.166666666666667 1113.336,-7.166666666666667 954.288,-11C795.2400000000001,-14.833333333333334 159.048,-15.833333333333334 0,-12C-159.048,-8.166666666666666 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 3 v2_[HR, E, UL, M, S, T]_[1,16,274]_[1,24,274] [2021-10-05 195927].wav",8.000022675736961,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[HR, S, E, UL]_[6,56,649]_[7,10,274] [2021-10-05 195931].wav","T,BARTOK,UL,TONE,HR,E,UL,S","M0, 10C28.92,11 -28.91999999999996,15.833333333333334 173.52,16C375.96000000000004,16.166666666666668 1012.1999999999999,11 1214.6399999999999,11C1417.08,11 1330.32,15.833333333333334 1388.16,16C1446.0000000000002,16.166666666666668 1532.76,16.666666666666668 1561.68,12C1590.6000000000001,7.333333333333333 1793.04,-7.333333333333333 1561.68,-12C1330.32,-16.666666666666668 433.8,-16.333333333333332 173.52,-16C-86.75999999999999,-15.666666666666666 28.92,-14.333333333333334 0,-10C-28.92,-5.666666666666667 0,10 0,10C0,13.333333333333334 0,10 0,10","BARTOK MOV 3 v2_[HR, S, E, UL]_[6,56,649]_[7,10,274] [2021-10-05 195931].wav",13.62501133786848,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[LR, M, 2L]_[3,8,649]_[3,9,774] [2021-10-05 195930].wav","T,BARTOK,TONE,M,LR,UL,2L","M0, 11C27.421333333333333,11.833333333333334 129.27199999999996,16 164.528,16C199.784,16 203.7013333333333,15.5 211.536,11C219.37066666666666,6.5 227.20533333333333,-6.333333333333333 211.536,-11C195.86666666666665,-15.666666666666666 152.77599999999998,-17 117.52,-17C82.264,-17 19.586666666666666,-15.666666666666666 0,-11C-19.586666666666666,-6.333333333333333 0,11 0,11C0,14.666666666666666 0,11 0,11","BARTOK MOV 3 v2_[LR, M, 2L]_[3,8,649]_[3,9,774] [2021-10-05 195930].wav",1.1250340136054422,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[LT, LR]_[3,6,774]_[3,8,24] [2021-10-05 195930].wav","LR,T,BARTOK,TONE,LT,UL","M0, 11C37.512,11 187.56000000000003,14.666666666666666 225.072,11C262.584,7.333333333333333 262.584,-7.333333333333333 225.072,-11C187.56000000000003,-14.666666666666666 37.512,-14.666666666666666 0,-11C-37.512,-7.333333333333333 0,11 0,11C0,14.666666666666666 0,11 0,11","BARTOK MOV 3 v2_[LT, LR]_[3,6,774]_[3,8,24] [2021-10-05 195930].wav",1.2500226757369615,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[LT, MR, S]_[2,52,555]_[2,55,774] [2021-10-05 195929].wav","T,BARTOK,TONE,MR,LT,UL,S","M0, 12C32.437333333333335,13 121.64000000000003,18.166666666666668 194.62400000000002,18C267.608,17.833333333333332 397.3573333333333,15.833333333333334 437.904,11C478.4506666666667,6.166666666666667 494.6693333333333,-6.166666666666667 437.904,-11C381.13866666666667,-15.833333333333334 170.29600000000002,-17.833333333333332 97.31200000000001,-18C24.328000000000014,-18.166666666666668 16.218666666666667,-17 0,-12C-16.218666666666667,-7 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 3 v2_[LT, MR, S]_[2,52,555]_[2,55,774] [2021-10-05 195929].wav",3.2187755102040816,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[M, D, 4L]_[3,28,821]_[3,31,274] [2021-10-05 195931].wav","T,UL,BARTOK,TONE,M,D,4L","M0, 11C13.146666666666667,12.166666666666666 46.01333333333333,16.666666666666668 78.88,18C111.74666666666667,19.333333333333332 170.90666666666667,20 197.2,19C223.49333333333325,18 210.34666666666666,12.166666666666666 236.64,12C262.93333333333334,11.833333333333334 335.23999999999995,23 354.96,18C374.68,13 374.68,-13 354.96,-18C335.23999999999995,-23 262.93333333333334,-11.833333333333334 236.64,-12C210.34666666666666,-12.166666666666666 230.0666666666666,-18.333333333333332 197.2,-19C164.3333333333333,-19.666666666666668 72.30666666666666,-17.333333333333332 39.44,-16C6.573333333333333,-14.666666666666666 6.573333333333333,-15.5 0,-11C-6.573333333333333,-6.5 0,11 0,11C0,14.666666666666666 0,11 0,11","BARTOK MOV 3 v2_[M, D, 4L]_[3,28,821]_[3,31,274] [2021-10-05 195931].wav",2.453151927437642,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[M, MR, T, UL]_[4,6,24]_[4,12,524] [2021-10-05 195931].wav","T,BARTOK,UL,TONE,M,T,MR,UL","M0, 12C29.33866666666667,13.666666666666666 73.34666666666668,21 176.032,22C278.71733333333333,23 513.4266666666666,19.833333333333332 616.112,18C718.7973333333333,16.166666666666668 762.8053333333332,15.833333333333334 792.144,11C821.4826666666667,6.166666666666667 821.4826666666667,-6.166666666666667 792.144,-11C762.8053333333332,-15.833333333333334 733.4666666666667,-16.333333333333332 616.112,-18C498.75733333333324,-19.666666666666668 190.70133333333334,-22 88.016,-21C-14.669333333333327,-20 14.669333333333334,-17.5 0,-12C-14.669333333333334,-6.5 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 3 v2_[M, MR, T, UL]_[4,6,24]_[4,12,524] [2021-10-05 195931].wav",6.500022675736961,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[MIX, LT, E, S]_[3,22,24]_[3,25,957] [2021-10-05 195931].wav","T,BARTOK,TONE,MIX,E,LT,UL,S","M0, 10C76.30933333333333,11.333333333333334 372.008,18 457.856,18C543.7040000000001,18 505.5493333333334,14.666666666666666 515.088,10C524.6266666666666,5.333333333333333 524.6266666666667,-5.333333333333333 515.088,-10C505.5493333333332,-14.666666666666666 543.7040000000001,-18 457.856,-18C372.008,-18 76.30933333333333,-14.666666666666666 0,-10C-76.30933333333333,-5.333333333333333 0,10 0,10C0,13.333333333333334 0,10 0,10","BARTOK MOV 3 v2_[MIX, LT, E, S]_[3,22,24]_[3,25,957] [2021-10-05 195931].wav",3.9336054421768707,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[P, C]_[3,38,760]_[3,39,860] [2021-10-05 195931].wav","T,BARTOK,P,TONE,C,UL","M0, 13C34.824,12.666666666666666 174.12,15 208.944,11C243.768,7 243.768,-7 208.944,-11C174.12,-15 34.824,-17 0,-13C-34.824,-9 0,13 0,13C0,17.333333333333332 0,13 0,13","BARTOK MOV 3 v2_[P, C]_[3,38,760]_[3,39,860] [2021-10-05 195931].wav",1.0996145124716554,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[P,C,T]_[3,25,957]_[3,26,618] [2021-10-05 195931].wav","T,BARTOK,P,C,TONE,UL","M0, 10C26.904,10 134.52,13.333333333333334 161.424,10C188.328,6.666666666666667 185.33866666666668,-6 161.424,-10C137.50933333333336,-14 44.84,-14 17.936000000000003,-14C-8.967999999999998,-14 2.989333333333334,-14 0,-10C-2.989333333333334,-6 0,10 0,10C0,13.333333333333334 0,10 0,10","BARTOK MOV 3 v2_[P,C,T]_[3,25,957]_[3,26,618] [2021-10-05 195931].wav",0.6601814058956916,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[S, 4L, MIX, E, T]_[6,12,274]_[6,15,399] [2021-10-05 195931].wav","T,MIX,BARTOK,TONE,4L,E,T,S,UL","M0, 11C71.256,11 356.28,14.666666666666666 427.536,11C498.792,7.333333333333333 498.792,-7.333333333333333 427.536,-11C356.28,-14.666666666666666 71.256,-14.666666666666666 0,-11C-71.256,-7.333333333333333 0,11 0,11C0,14.666666666666666 0,11 0,11","BARTOK MOV 3 v2_[S, 4L, MIX, E, T]_[6,12,274]_[6,15,399] [2021-10-05 195931].wav",3.1250113378684805,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[S, E, TRL, LR, 4L]_[3,44,274]_[3,47,55] [2021-10-05 195931].wav","LR,T,BARTOK,TRL,TONE,4L,E,S,UL","M0, 10C43.376,11.333333333333334 209.65066666666667,17.666666666666668 260.256,18C310.8613333333333,18.333333333333332 281.94399999999996,12.833333333333334 303.63199999999995,12C325.31999999999994,11.166666666666666 375.92533333333336,17.166666666666668 390.384,13C404.8426666666667,8.833333333333334 404.8426666666667,-8.833333333333334 390.384,-13C375.92533333333336,-17.166666666666668 325.31999999999994,-11.166666666666666 303.63199999999995,-12C281.94399999999996,-12.833333333333334 303.63199999999995,-17.833333333333332 260.256,-18C216.88,-18.166666666666668 86.752,-14.333333333333334 43.376000000000005,-13C9.473903143468002e-15,-11.666666666666666 7.229333333333334,-13.833333333333334 0,-10C-7.229333333333334,-6.166666666666667 0,10 0,10C0,13.333333333333334 0,10 0,10","BARTOK MOV 3 v2_[S, E, TRL, LR, 4L]_[3,44,274]_[3,47,55] [2021-10-05 195931].wav",2.7812698412698413,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[S, HR, 4L, E, T]_[5,45,774]_[5,48,274] [2021-10-05 195931].wav","T,BARTOK,TONE,4L,E,T,S,UL,HR","M0, 10C60.024,10 300.12,13.333333333333334 360.144,10C420.16799999999995,6.666666666666667 420.16799999999995,-6.666666666666667 360.144,-10C300.12,-13.333333333333334 60.024,-13.333333333333334 0,-10C-60.024,-6.666666666666667 0,10 0,10C0,13.333333333333334 0,10 0,10","BARTOK MOV 3 v2_[S, HR, 4L, E, T]_[5,45,774]_[5,48,274] [2021-10-05 195931].wav",2.5000226757369615,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[S, LT, HR, T, E]_[2,17,774]_[2,21,274] [2021-10-05 195929].wav","T,BARTOK,TONE,E,T,S,LT,UL,HR","M0, 10C78.024,10 390.12000000000006,13.333333333333334 468.144,10C546.168,6.666666666666667 546.168,-6.666666666666667 468.144,-10C390.12000000000006,-13.333333333333334 78.024,-13.333333333333334 0,-10C-78.024,-6.666666666666667 0,10 0,10C0,13.333333333333334 0,10 0,10","BARTOK MOV 3 v2_[S, LT, HR, T, E]_[2,17,774]_[2,21,274] [2021-10-05 195929].wav",3.5000226757369615,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[S, M, LR, E, T]_[0,32,399]_[0,38,774] [2021-10-05 195927].wav","LR,T,BARTOK,TONE,E,T,S,M,UL","M0, 11C57.674666666666674,12 216.28000000000006,17.166666666666668 346.04800000000006,17C475.8160000000001,16.833333333333332 706.5146666666668,14.5 778.6080000000002,10C850.7013333333335,5.5 850.7013333333335,-5.5 778.6080000000002,-10C706.5146666666668,-14.5 475.8160000000001,-16.833333333333332 346.04800000000006,-17C216.28000000000006,-17.166666666666668 57.674666666666674,-15.666666666666666 0,-11C-57.674666666666674,-6.333333333333333 0,11 0,11C0,14.666666666666666 0,11 0,11","BARTOK MOV 3 v2_[S, M, LR, E, T]_[0,32,399]_[0,38,774] [2021-10-05 195927].wav",6.3750113378684805,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[S, M, T, MR, UL]_[2,47,24]_[2,52,555] [2021-10-05 195929].wav","T,BARTOK,UL,TONE,T,S,MR,M,UL","M0, 10C114.60000000000001,11 573.0000000000001,20.333333333333332 687.6,16C802.2000000000002,11.666666666666666 802.2000000000002,-11.666666666666666 687.6,-16C573.0000000000001,-20.333333333333332 114.60000000000001,-14.333333333333334 0,-10C-114.60000000000001,-5.666666666666667 0,10 0,10C0,13.333333333333334 0,10 0,10","BARTOK MOV 3 v2_[S, M, T, MR, UL]_[2,47,24]_[2,52,555] [2021-10-05 195929].wav",5.531269841269841,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[S, T, E]_[3,39,860]_[3,43,774] [2021-10-05 195931].wav","T,T,BARTOK,S,TONE,UL,E","M0, 10C9.496,11 -18.992,15.5 56.976,16C132.944,16.5 379.84,14 455.808,13C531.776,12 503.28799999999995,13.833333333333334 512.784,10C522.28,6.166666666666667 588.752,-5.666666666666667 512.784,-10C436.816,-14.333333333333334 142.44,-16 56.976,-16C-28.488,-16 9.496,-14.333333333333334 0,-10C-9.496,-5.666666666666667 0,10 0,10C0,13.333333333333334 0,10 0,10","BARTOK MOV 3 v2_[S, T, E]_[3,39,860]_[3,43,774] [2021-10-05 195931].wav",3.914104308390023,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[T, E, MIX, TRL] _[4,44,774]_[4,49,24] [2021-10-05 195931].wav","T,MIX,BARTOK,TRL,TONE,E,UL","M0, 10C10.168000000000001,11 10.168000000000006,15.666666666666666 61.00800000000001,16C111.84800000000001,16.333333333333332 254.20000000000005,11.666666666666666 305.04,12C355.88000000000005,12.333333333333334 325.376,18.333333333333332 366.048,18C406.72,17.666666666666668 518.5679999999999,14.666666666666666 549.072,10C579.576,5.333333333333333 579.576,-5.333333333333333 549.072,-10C518.5679999999999,-14.666666666666666 406.72,-17.666666666666668 366.048,-18C325.376,-18.333333333333332 355.8800000000001,-12.333333333333334 305.04,-12C254.20000000000005,-11.666666666666666 111.84800000000001,-16.333333333333332 61.00800000000001,-16C10.168000000000006,-15.666666666666666 10.168000000000001,-14.333333333333334 0,-10C-10.168000000000001,-5.666666666666667 0,10 0,10C0,13.333333333333334 0,10 0,10","BARTOK MOV 3 v2_[T, E, MIX, TRL] _[4,44,774]_[4,49,24] [2021-10-05 195931].wav",4.250022675736961,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
